datetime,hour,day_of_week,day_of_year,is_weekend,sin_hour,cos_hour,sin_day_of_week,cos_day_of_week,solar_presence,external_temperature,relative_humidity,solar_radiation,wind_speed,dew_point,weather_condition,temperature_humidity_index
23-06-2024 08:00,8,4,174,FALSE,0.866025404,-0.5,-0.433883739,-0.900968868,TRUE,35.2,46.7,114.7,3.47,24,Cloudy,29.1
23-06-2024 09:00,9,4,174,FALSE,0.707106781,-0.707106781,-0.433883739,-0.900968868,TRUE,35.9,51.5,252.5,1,24,Sunny,30.2
23-06-2024 10:00,10,4,174,FALSE,0.5,-0.866025404,-0.433883739,-0.900968868,TRUE,36.1,47.1,401.9,4.02,24,Sunny,29.8
23-06-2024 11:00,11,4,174,FALSE,0.258819045,-0.965925826,-0.433883739,-0.900968868,TRUE,35.9,54.8,604.7,3.86,24,Sunny,30.6
23-06-2024 12:00,12,4,174,FALSE,1.22E-16,-1,-0.433883739,-0.900968868,TRUE,35.2,57,813.5,3.85,24,Sunny,30.3
23-06-2024 13:00,13,4,174,FALSE,-0.258819045,-0.965925826,-0.433883739,-0.900968868,TRUE,34.1,65.8,956.8,3.66,24,Cloudy,30.4
23-06-2024 14:00,14,4,174,FALSE,-0.5,-0.866025404,-0.433883739,-0.900968868,TRUE,32.6,59.8,845.8,4.9,24,Sunny,28.6
23-06-2024 15:00,15,4,174,FALSE,-0.707106781,-0.707106781,-0.433883739,-0.900968868,TRUE,30.9,58,675.5,4.72,22.5,Rainy,27.1
23-06-2024 16:00,16,4,174,FALSE,-0.866025404,-0.5,-0.433883739,-0.900968868,TRUE,29.1,64.1,445.6,3.25,21.9,Sunny,26.2
23-06-2024 17:00,17,4,174,FALSE,-0.965925826,-0.258819045,-0.433883739,-0.900968868,TRUE,27.3,49.8,250.3,4.03,17.3,Sunny,23.8
23-06-2024 18:00,18,4,174,FALSE,-1,-1.84E-16,-0.433883739,-0.900968868,TRUE,25.6,62.9,112.4,2.72,18.2,Sunny,23.3
23-06-2024 19:00,19,4,174,FALSE,-0.965925826,0.258819045,-0.433883739,-0.900968868,FALSE,24.2,66.3,0,2.16,17.5,Sunny,22.4
23-06-2024 20:00,20,4,174,FALSE,-0.866025404,0.5,-0.433883739,-0.900968868,FALSE,23,55.6,0,2.5,14.1,Cloudy,20.9
23-06-2024 21:00,21,4,174,FALSE,-0.707106781,0.707106781,-0.433883739,-0.900968868,FALSE,22.3,69.1,0,3.43,16.1,Cloudy,21
23-06-2024 22:00,22,4,174,FALSE,-0.5,0.866025404,-0.433883739,-0.900968868,FALSE,22.1,65.1,0,3.26,15.1,Sunny,20.6
23-06-2024 23:00,23,4,174,FALSE,-0.258819045,0.965925826,-0.433883739,-0.900968868,FALSE,22.3,61.3,0,2.7,14.6,Sunny,20.6
24-06-2024 00:00,0,5,175,TRUE,0,1,-0.974927912,-0.222520934,FALSE,20.8,67.3,0,2.71,14.3,Sunny,19.7
24-06-2024 01:00,1,5,175,TRUE,0.258819045,0.965925826,-0.974927912,-0.222520934,FALSE,21.9,74.9,0,2.45,16.9,Cloudy,20.9
24-06-2024 02:00,2,5,175,TRUE,0.5,0.866025404,-0.974927912,-0.222520934,FALSE,23.4,63.7,0,1.49,16.1,Sunny,21.6
24-06-2024 03:00,3,5,175,TRUE,0.707106781,0.707106781,-0.974927912,-0.222520934,FALSE,25.1,63.2,0,2.38,17.7,Sunny,23
24-06-2024 04:00,4,5,175,TRUE,0.866025404,0.5,-0.974927912,-0.222520934,FALSE,26.9,58.8,0,2.77,18.7,Cloudy,24.1
24-06-2024 05:00,5,5,175,TRUE,0.965925826,0.258819045,-0.974927912,-0.222520934,FALSE,28.7,55.9,0,2.9,19.9,Rainy,25.3
24-06-2024 06:00,6,5,175,TRUE,1,6.12E-17,-0.974927912,-0.222520934,TRUE,30.4,63.5,18.2,3.45,23.1,Sunny,27.2
24-06-2024 07:00,7,5,175,TRUE,0.965925826,-0.258819045,-0.974927912,-0.222520934,TRUE,31.8,54.3,46.6,3.31,22.7,Sunny,27.5
24-06-2024 08:00,8,5,175,TRUE,0.866025404,-0.5,-0.974927912,-0.222520934,TRUE,32.9,58.4,118.6,7.04,24,Cloudy,28.7
24-06-2024 09:00,9,5,175,TRUE,0.707106781,-0.707106781,-0.974927912,-0.222520934,TRUE,33.6,55.3,222.3,4.11,24,Cloudy,28.9
24-06-2024 10:00,10,5,175,TRUE,0.5,-0.866025404,-0.974927912,-0.222520934,TRUE,33.9,59.9,438.8,3.48,24,Sunny,29.6
24-06-2024 11:00,11,5,175,TRUE,0.258819045,-0.965925826,-0.974927912,-0.222520934,TRUE,33.6,59.4,591.1,3,24,Rainy,29.3
24-06-2024 12:00,12,5,175,TRUE,1.22E-16,-1,-0.974927912,-0.222520934,TRUE,32.9,63.2,817.1,3.74,24,Cloudy,29.2
24-06-2024 13:00,13,5,175,TRUE,-0.258819045,-0.965925826,-0.974927912,-0.222520934,TRUE,31.8,56,950,3.37,23,Sunny,27.6
24-06-2024 14:00,14,5,175,TRUE,-0.5,-0.866025404,-0.974927912,-0.222520934,TRUE,30.4,58,874.6,3.46,22,Sunny,26.7
24-06-2024 15:00,15,5,175,TRUE,-0.707106781,-0.707106781,-0.974927912,-0.222520934,TRUE,28.7,55.3,627.4,3.85,19.8,Sunny,25.2
24-06-2024 16:00,16,5,175,TRUE,-0.866025404,-0.5,-0.974927912,-0.222520934,TRUE,26.9,58.8,452.5,3.23,18.7,Cloudy,24.1
24-06-2024 17:00,17,5,175,TRUE,-0.965925826,-0.258819045,-0.974927912,-0.222520934,TRUE,25.1,63.8,258,3.46,17.9,Sunny,23
24-06-2024 18:00,18,5,175,TRUE,-1,-1.84E-16,-0.974927912,-0.222520934,TRUE,23.4,66.6,116.3,1.99,16.7,Cloudy,21.8
24-06-2024 19:00,19,5,175,TRUE,-0.965925826,0.258819045,-0.974927912,-0.222520934,FALSE,21.9,58.9,0,3.43,14,Cloudy,20.2
24-06-2024 20:00,20,5,175,TRUE,-0.866025404,0.5,-0.974927912,-0.222520934,FALSE,20.8,68.4,0,3,14.5,Sunny,19.7
24-06-2024 21:00,21,5,175,TRUE,-0.707106781,0.707106781,-0.974927912,-0.222520934,FALSE,20.1,71.2,0,2.09,14.3,Cloudy,19.2
24-06-2024 22:00,22,5,175,TRUE,-0.5,0.866025404,-0.974927912,-0.222520934,FALSE,19.9,66.6,0,3.03,14,Rainy,18.9
24-06-2024 23:00,23,5,175,TRUE,-0.258819045,0.965925826,-0.974927912,-0.222520934,FALSE,20.1,73.8,0,3.04,14.9,Sunny,19.3
25-06-2024 00:00,0,6,176,TRUE,0,1,-0.781831482,0.623489802,FALSE,22.1,59.6,0,1,14,Sunny,20.4
25-06-2024 01:00,1,6,176,TRUE,0.258819045,0.965925826,-0.781831482,0.623489802,FALSE,23.2,56.7,0,1.42,14.5,Sunny,21.1
25-06-2024 02:00,2,6,176,TRUE,0.5,0.866025404,-0.781831482,0.623489802,FALSE,24.7,53.3,0,1.38,15.4,Cloudy,22.1
25-06-2024 03:00,3,6,176,TRUE,0.707106781,0.707106781,-0.781831482,0.623489802,FALSE,26.4,68.8,0,1.28,20.2,Rainy,24.4
25-06-2024 04:00,4,6,176,TRUE,0.866025404,0.5,-0.781831482,0.623489802,FALSE,28.2,63.7,0,2.8,20.9,Sunny,25.5
25-06-2024 05:00,5,6,176,TRUE,0.965925826,0.258819045,-0.781831482,0.623489802,FALSE,30,59.2,0,2.14,21.8,Cloudy,26.5
25-06-2024 06:00,6,6,176,TRUE,1,6.12E-17,-0.781831482,0.623489802,TRUE,31.7,60,16.4,2.29,23.7,Sunny,27.9
25-06-2024 07:00,7,6,176,TRUE,0.965925826,-0.258819045,-0.781831482,0.623489802,TRUE,33.1,52.3,49.7,1.14,23.6,Sunny,28.2
25-06-2024 08:00,8,6,176,TRUE,0.866025404,-0.5,-0.781831482,0.623489802,TRUE,34.2,69.6,121.8,3.51,24,Sunny,30.9
25-06-2024 09:00,9,6,176,TRUE,0.707106781,-0.707106781,-0.781831482,0.623489802,TRUE,34.9,57.7,257,5.91,24,Sunny,30.2
25-06-2024 10:00,10,6,176,TRUE,0.5,-0.866025404,-0.781831482,0.623489802,TRUE,35.2,57.4,434.8,3.55,24,Sunny,30.3
25-06-2024 11:00,11,6,176,TRUE,0.258819045,-0.965925826,-0.781831482,0.623489802,TRUE,34.9,60.7,682.7,3.93,24,Sunny,30.5
25-06-2024 12:00,12,6,176,TRUE,1.22E-16,-1,-0.781831482,0.623489802,TRUE,34.2,59.8,798.1,4.95,24,Sunny,29.8
25-06-2024 13:00,13,6,176,TRUE,-0.258819045,-0.965925826,-0.781831482,0.623489802,TRUE,33.1,59.1,794,2.92,24,Rainy,28.9
25-06-2024 14:00,14,6,176,TRUE,-0.5,-0.866025404,-0.781831482,0.623489802,TRUE,31.7,54.7,734.4,1.58,22.6,Sunny,27.4
25-06-2024 15:00,15,6,176,TRUE,-0.707106781,-0.707106781,-0.781831482,0.623489802,TRUE,30,61.9,596.8,4.11,22.4,Sunny,26.8
25-06-2024 16:00,16,6,176,TRUE,-0.866025404,-0.5,-0.781831482,0.623489802,TRUE,28.2,69.8,460.9,5.31,22.2,Sunny,25.9
25-06-2024 17:00,17,6,176,TRUE,-0.965925826,-0.258819045,-0.781831482,0.623489802,TRUE,26.4,68,245.7,4.7,20,Cloudy,24.3
25-06-2024 18:00,18,6,176,TRUE,-1,-1.84E-16,-0.781831482,0.623489802,TRUE,24.7,70.1,118,3.67,18.7,Sunny,23
25-06-2024 19:00,19,6,176,TRUE,-0.965925826,0.258819045,-0.781831482,0.623489802,FALSE,23.2,60.3,0,2.87,15.3,Sunny,21.3
25-06-2024 20:00,20,6,176,TRUE,-0.866025404,0.5,-0.781831482,0.623489802,FALSE,22.1,58.5,0,3.65,14,Rainy,20.4
25-06-2024 21:00,21,6,176,TRUE,-0.707106781,0.707106781,-0.781831482,0.623489802,FALSE,21.4,63.2,0,1.96,14,Sunny,20
25-06-2024 22:00,22,6,176,TRUE,-0.5,0.866025404,-0.781831482,0.623489802,FALSE,21.2,64.2,0,2.88,14,Sunny,19.9
25-06-2024 23:00,23,6,176,TRUE,-0.258819045,0.965925826,-0.781831482,0.623489802,FALSE,21.4,69.3,0,2.7,15.3,Cloudy,20.2
26-06-2024 00:00,0,0,177,FALSE,0,1,0,1,FALSE,23.1,54.5,0,2.98,14,Sunny,20.9
26-06-2024 01:00,1,0,177,FALSE,0.258819045,0.965925826,0,1,FALSE,24.2,70,0,4.24,18.2,Sunny,22.6
26-06-2024 02:00,2,0,177,FALSE,0.5,0.866025404,0,1,FALSE,25.7,60.9,0,2.31,17.9,Sunny,23.3
26-06-2024 03:00,3,0,177,FALSE,0.707106781,0.707106781,0,1,FALSE,27.4,58.7,0,1.63,19.1,Sunny,24.5
26-06-2024 04:00,4,0,177,FALSE,0.866025404,0.5,0,1,FALSE,29.2,54.8,0,4.37,20.2,Sunny,25.5
26-06-2024 05:00,5,0,177,FALSE,0.965925826,0.258819045,0,1,FALSE,31,50.7,0,1,21.1,Hazy,26.5
26-06-2024 06:00,6,0,177,FALSE,1,6.12E-17,0,1,TRUE,32.7,62.3,15.3,1.94,24,Sunny,28.9
26-06-2024 07:00,7,0,177,FALSE,0.965925826,-0.258819045,0,1,TRUE,34.1,57.8,48.4,2.41,24,Sunny,29.6
26-06-2024 08:00,8,0,177,FALSE,0.866025404,-0.5,0,1,TRUE,35.2,50.5,124.1,2.58,24,Cloudy,29.6
26-06-2024 09:00,9,0,177,FALSE,0.707106781,-0.707106781,0,1,TRUE,35.9,50.1,225.3,3.38,24,Sunny,30
26-06-2024 10:00,10,0,177,FALSE,0.5,-0.866025404,0,1,TRUE,36.2,54.7,483.8,2.84,24,Sunny,30.8
26-06-2024 11:00,11,0,177,FALSE,0.258819045,-0.965925826,0,1,TRUE,35.9,64.9,691.4,4.6,24,Cloudy,31.8
26-06-2024 12:00,12,0,177,FALSE,1.22E-16,-1,0,1,TRUE,35.2,55.6,768.6,3.87,24,Cloudy,30.1
26-06-2024 13:00,13,0,177,FALSE,-0.258819045,-0.965925826,0,1,TRUE,34.1,49.9,888.6,3.96,24,Sunny,28.7
26-06-2024 14:00,14,0,177,FALSE,-0.5,-0.866025404,0,1,TRUE,32.7,56.9,746.4,3.74,24,Rainy,28.4
26-06-2024 15:00,15,0,177,FALSE,-0.707106781,-0.707106781,0,1,TRUE,31,57.6,674,4.09,22.5,Sunny,27.2
26-06-2024 16:00,16,0,177,FALSE,-0.866025404,-0.5,0,1,TRUE,29.2,46.4,435.8,4.53,18.5,Sunny,24.9
26-06-2024 17:00,17,0,177,FALSE,-0.965925826,-0.258819045,0,1,TRUE,27.4,60.5,252.8,3.01,19.5,Cloudy,24.6
26-06-2024 18:00,18,0,177,FALSE,-1,-1.84E-16,0,1,TRUE,25.7,60.5,112,2.97,17.8,Sunny,23.3
26-06-2024 19:00,19,0,177,FALSE,-0.965925826,0.258819045,0,1,FALSE,24.2,65.9,0,3.02,17.4,Sunny,22.4
26-06-2024 20:00,20,0,177,FALSE,-0.866025404,0.5,0,1,FALSE,23.1,72.2,0,1.92,17.5,Sunny,21.8
26-06-2024 21:00,21,0,177,FALSE,-0.707106781,0.707106781,0,1,FALSE,22.4,68.9,0,2.09,16.2,Sunny,21
26-06-2024 22:00,22,0,177,FALSE,-0.5,0.866025404,0,1,FALSE,22.2,62.1,0,2.12,14.6,Sunny,20.6
26-06-2024 23:00,23,0,177,FALSE,-0.258819045,0.965925826,0,1,FALSE,22.4,57.8,0,2.99,14,Rainy,20.6
27-06-2024 00:00,0,1,178,FALSE,0,1,0.781831482,0.623489802,FALSE,21.2,76.8,0,2.34,16.6,Sunny,20.3
27-06-2024 01:00,1,1,178,FALSE,0.258819045,0.965925826,0.781831482,0.623489802,FALSE,22.3,63.6,0,2.19,15,Cloudy,20.7
27-06-2024 02:00,2,1,178,FALSE,0.5,0.866025404,0.781831482,0.623489802,FALSE,23.8,62.7,0,2.68,16.3,Sunny,21.9
27-06-2024 03:00,3,1,178,FALSE,0.707106781,0.707106781,0.781831482,0.623489802,FALSE,25.5,61.6,0,1.92,17.8,Cloudy,23.2
27-06-2024 04:00,4,1,178,FALSE,0.866025404,0.5,0.781831482,0.623489802,FALSE,27.3,61.8,0,2.45,19.7,Cloudy,24.6
27-06-2024 05:00,5,1,178,FALSE,0.965925826,0.258819045,0.781831482,0.623489802,FALSE,29.1,59.2,0,2.21,20.9,Hazy,25.8
27-06-2024 06:00,6,1,178,FALSE,1,6.12E-17,0.781831482,0.623489802,TRUE,30.8,56.2,16.3,2.71,22,Sunny,26.9
27-06-2024 07:00,7,1,178,FALSE,0.965925826,-0.258819045,0.781831482,0.623489802,TRUE,32.2,55.7,48.3,2.27,23.3,Sunny,27.9
27-06-2024 08:00,8,1,178,FALSE,0.866025404,-0.5,0.781831482,0.623489802,TRUE,33.3,57.7,126.2,1.05,24,Sunny,28.9
27-06-2024 09:00,9,1,178,FALSE,0.707106781,-0.707106781,0.781831482,0.623489802,TRUE,34,54.8,230.3,3.15,24,Cloudy,29.2
27-06-2024 10:00,10,1,178,FALSE,0.5,-0.866025404,0.781831482,0.623489802,TRUE,34.3,53.8,387.2,4.64,24,Cloudy,29.3
27-06-2024 11:00,11,1,178,FALSE,0.258819045,-0.965925826,0.781831482,0.623489802,TRUE,34,58,563.1,4.45,24,Sunny,29.5
27-06-2024 12:00,12,1,178,FALSE,1.22E-16,-1,0.781831482,0.623489802,TRUE,33.3,56.6,801.8,4.64,24,Sunny,28.8
27-06-2024 13:00,13,1,178,FALSE,-0.258819045,-0.965925826,0.781831482,0.623489802,TRUE,32.2,65.9,848.5,4.95,24,Sunny,28.9
27-06-2024 14:00,14,1,178,FALSE,-0.5,-0.866025404,0.781831482,0.623489802,TRUE,30.8,45.8,759.5,4.07,20,Cloudy,25.9
27-06-2024 15:00,15,1,178,FALSE,-0.707106781,-0.707106781,0.781831482,0.623489802,TRUE,29.1,65.4,654.8,4.12,22.2,Sunny,26.3
27-06-2024 16:00,16,1,178,FALSE,-0.866025404,-0.5,0.781831482,0.623489802,TRUE,27.3,67.1,415,3.37,20.7,Cloudy,25
27-06-2024 17:00,17,1,178,FALSE,-0.965925826,-0.258819045,0.781831482,0.623489802,TRUE,25.5,51.4,242.6,3.45,15.8,Rainy,22.6
27-06-2024 18:00,18,1,178,FALSE,-1,-1.84E-16,0.781831482,0.623489802,TRUE,23.8,60.9,121.8,3.99,16,Sunny,21.8
27-06-2024 19:00,19,1,178,FALSE,-0.965925826,0.258819045,0.781831482,0.623489802,FALSE,22.3,61.5,0,7.62,14.6,Sunny,20.6
27-06-2024 20:00,20,1,178,FALSE,-0.866025404,0.5,0.781831482,0.623489802,FALSE,21.2,56.9,0,2.89,14,Sunny,19.6
27-06-2024 21:00,21,1,178,FALSE,-0.707106781,0.707106781,0.781831482,0.623489802,FALSE,20.5,60.4,0,2.38,14,Sunny,19.2
27-06-2024 22:00,22,1,178,FALSE,-0.5,0.866025404,0.781831482,0.623489802,FALSE,20.3,58.8,0,2.5,14,Sunny,19
27-06-2024 23:00,23,1,178,FALSE,-0.258819045,0.965925826,0.781831482,0.623489802,FALSE,20.5,73,0,2.77,15.1,Sunny,19.6
28-06-2024 00:00,0,2,179,FALSE,0,1,0.974927912,-0.222520934,FALSE,23.5,67.4,0,1,17,Cloudy,21.9
28-06-2024 01:00,1,2,179,FALSE,0.258819045,0.965925826,0.974927912,-0.222520934,FALSE,24.6,68.6,0,1,18.3,Sunny,22.9
28-06-2024 02:00,2,2,179,FALSE,0.5,0.866025404,0.974927912,-0.222520934,FALSE,26.1,65.1,0,1.56,19.1,Sunny,23.9
28-06-2024 03:00,3,2,179,FALSE,0.707106781,0.707106781,0.974927912,-0.222520934,FALSE,27.8,55,0,1.06,18.8,Rainy,24.5
28-06-2024 04:00,4,2,179,FALSE,0.866025404,0.5,0.974927912,-0.222520934,FALSE,29.6,57.1,0,1.73,21,Cloudy,26
28-06-2024 05:00,5,2,179,FALSE,0.965925826,0.258819045,0.974927912,-0.222520934,FALSE,31.4,61.2,0,2.17,23.6,Sunny,27.8
28-06-2024 06:00,6,2,179,FALSE,1,6.12E-17,0.974927912,-0.222520934,TRUE,33.1,51.8,16.9,2.14,23.5,Sunny,28.2
28-06-2024 07:00,7,2,179,FALSE,0.965925826,-0.258819045,0.974927912,-0.222520934,TRUE,34.5,60.8,46.9,3.9,24,Sunny,30.2
28-06-2024 08:00,8,2,179,FALSE,0.866025404,-0.5,0.974927912,-0.222520934,TRUE,35.6,55.5,118.1,3.26,24,Cloudy,30.4
28-06-2024 09:00,9,2,179,FALSE,0.707106781,-0.707106781,0.974927912,-0.222520934,TRUE,36.3,54.5,246.5,3.5,24,Cloudy,30.8
28-06-2024 10:00,10,2,179,FALSE,0.5,-0.866025404,0.974927912,-0.222520934,TRUE,36.6,59.8,437.3,4,24,Cloudy,31.7
28-06-2024 11:00,11,2,179,FALSE,0.258819045,-0.965925826,0.974927912,-0.222520934,TRUE,36.3,58.6,603,2.8,24,Sunny,31.3
28-06-2024 12:00,12,2,179,FALSE,1.22E-16,-1,0.974927912,-0.222520934,TRUE,35.6,54.9,850.7,4.7,24,Cloudy,30.4
28-06-2024 13:00,13,2,179,FALSE,-0.258819045,-0.965925826,0.974927912,-0.222520934,TRUE,34.5,63,962.9,3.91,24,Sunny,30.4
28-06-2024 14:00,14,2,179,FALSE,-0.5,-0.866025404,0.974927912,-0.222520934,TRUE,33.1,52.5,846.7,4.54,23.6,Sunny,28.2
28-06-2024 15:00,15,2,179,FALSE,-0.707106781,-0.707106781,0.974927912,-0.222520934,TRUE,31.4,61.9,617.6,3.11,23.8,Sunny,27.9
28-06-2024 16:00,16,2,179,FALSE,-0.866025404,-0.5,0.974927912,-0.222520934,TRUE,29.6,62.7,450.2,2.62,22.1,Sunny,26.5
28-06-2024 17:00,17,2,179,FALSE,-0.965925826,-0.258819045,0.974927912,-0.222520934,TRUE,27.8,59.1,248.4,4.36,19.6,Sunny,24.8
28-06-2024 18:00,18,2,179,FALSE,-1,-1.84E-16,0.974927912,-0.222520934,TRUE,26.1,63.1,119.8,3.8,18.7,Cloudy,23.7
28-06-2024 19:00,19,2,179,FALSE,-0.965925826,0.258819045,0.974927912,-0.222520934,FALSE,24.6,55.9,0,2.54,15.8,Rainy,22.2
28-06-2024 20:00,20,2,179,FALSE,-0.866025404,0.5,0.974927912,-0.222520934,FALSE,23.5,67.4,0,2.3,17,Sunny,21.9
28-06-2024 21:00,21,2,179,FALSE,-0.707106781,0.707106781,0.974927912,-0.222520934,FALSE,22.8,62.2,0,3.64,15.2,Sunny,21.1
28-06-2024 22:00,22,2,179,FALSE,-0.5,0.866025404,0.974927912,-0.222520934,FALSE,22.6,60.6,0,1.55,14.7,Sunny,20.8
28-06-2024 23:00,23,2,179,FALSE,-0.258819045,0.965925826,0.974927912,-0.222520934,FALSE,22.8,68.3,0,3.61,16.5,Sunny,21.4
29-06-2024 00:00,0,3,180,FALSE,0,1,0.433883739,-0.900968868,FALSE,22,60,0,1.41,14,Sunny,20.4
29-06-2024 01:00,1,3,180,FALSE,0.258819045,0.965925826,0.433883739,-0.900968868,FALSE,23.1,55.9,0,2.54,14.3,Rainy,21
29-06-2024 02:00,2,3,180,FALSE,0.5,0.866025404,0.433883739,-0.900968868,FALSE,24.6,54.4,0,1.74,15.5,Sunny,22.1
29-06-2024 03:00,3,3,180,FALSE,0.707106781,0.707106781,0.433883739,-0.900968868,FALSE,26.3,64.4,0,2.52,19.2,Sunny,24
29-06-2024 04:00,4,3,180,FALSE,0.866025404,0.5,0.433883739,-0.900968868,FALSE,28.1,54,0,1.7,18.9,Sunny,24.7
29-06-2024 05:00,5,3,180,FALSE,0.965925826,0.258819045,0.433883739,-0.900968868,FALSE,29.9,68.3,0,2.16,23.6,Cloudy,27.2
29-06-2024 06:00,6,3,180,FALSE,1,6.12E-17,0.433883739,-0.900968868,TRUE,31.6,48.3,16,2.53,21.3,Cloudy,26.7
29-06-2024 07:00,7,3,180,FALSE,0.965925826,-0.258819045,0.433883739,-0.900968868,TRUE,33,66.5,45.7,1.94,24,Rainy,29.6
29-06-2024 08:00,8,3,180,FALSE,0.866025404,-0.5,0.433883739,-0.900968868,TRUE,34.2,58.5,111.1,3.59,24,Cloudy,29.7
29-06-2024 09:00,9,3,180,FALSE,0.707106781,-0.707106781,0.433883739,-0.900968868,TRUE,34.9,56.6,247.4,2.85,24,Sunny,30
29-06-2024 10:00,10,3,180,FALSE,0.5,-0.866025404,0.433883739,-0.900968868,TRUE,35.1,54.2,391.7,3.32,24,Sunny,29.9
29-06-2024 11:00,11,3,180,FALSE,0.258819045,-0.965925826,0.433883739,-0.900968868,TRUE,34.9,59,606.7,2.91,24,Cloudy,30.3
29-06-2024 12:00,12,3,180,FALSE,1.22E-16,-1,0.433883739,-0.900968868,TRUE,34.2,57.2,809.5,1.82,24,Sunny,29.6
29-06-2024 13:00,13,3,180,FALSE,-0.258819045,-0.965925826,0.433883739,-0.900968868,TRUE,33,63.5,828.9,3.81,24,Sunny,29.3
29-06-2024 14:00,14,3,180,FALSE,-0.5,-0.866025404,0.433883739,-0.900968868,TRUE,31.6,59.3,853.6,5.93,23.5,Sunny,27.8
29-06-2024 15:00,15,3,180,FALSE,-0.707106781,-0.707106781,0.433883739,-0.900968868,TRUE,29.9,60.3,610.9,4.59,22,Sunny,26.5
29-06-2024 16:00,16,3,180,FALSE,-0.866025404,-0.5,0.433883739,-0.900968868,TRUE,28.1,58.6,431.3,3.85,19.8,Sunny,25
29-06-2024 17:00,17,3,180,FALSE,-0.965925826,-0.258819045,0.433883739,-0.900968868,TRUE,26.3,61.1,253.2,3.5,18.5,Sunny,23.8
29-06-2024 18:00,18,3,180,FALSE,-1,-1.84E-16,0.433883739,-0.900968868,TRUE,24.6,63.7,111.7,3.52,17.3,Cloudy,22.6
29-06-2024 19:00,19,3,180,FALSE,-0.965925826,0.258819045,0.433883739,-0.900968868,FALSE,23.1,54.4,0,3.7,14,Sunny,20.9
29-06-2024 20:00,20,3,180,FALSE,-0.866025404,0.5,0.433883739,-0.900968868,FALSE,22,56.8,0,2.06,14,Sunny,20.2
29-06-2024 21:00,21,3,180,FALSE,-0.707106781,0.707106781,0.433883739,-0.900968868,FALSE,21.3,67.6,0,3.63,14.8,Sunny,20.1
29-06-2024 22:00,22,3,180,FALSE,-0.5,0.866025404,0.433883739,-0.900968868,FALSE,21.1,64.8,0,3.07,14.1,Sunny,19.8
29-06-2024 23:00,23,3,180,FALSE,-0.258819045,0.965925826,0.433883739,-0.900968868,FALSE,21.3,62.9,0,2.87,14,Sunny,19.9
30-06-2024 00:00,0,4,181,FALSE,0,1,-0.433883739,-0.900968868,FALSE,22.5,63.3,0,2.48,15.2,Sunny,20.9
30-06-2024 01:00,1,4,181,FALSE,0.258819045,0.965925826,-0.433883739,-0.900968868,FALSE,23.6,64.4,0,2.05,16.5,Sunny,21.8
30-06-2024 02:00,2,4,181,FALSE,0.5,0.866025404,-0.433883739,-0.900968868,FALSE,25.1,59.3,0,2.54,17,Sunny,22.7
30-06-2024 03:00,3,4,181,FALSE,0.707106781,0.707106781,-0.433883739,-0.900968868,FALSE,26.8,57.2,0,2.51,18.2,Sunny,23.9
30-06-2024 04:00,4,4,181,FALSE,0.866025404,0.5,-0.433883739,-0.900968868,FALSE,28.6,61.2,0,1.85,20.8,Sunny,25.6
30-06-2024 05:00,5,4,181,FALSE,0.965925826,0.258819045,-0.433883739,-0.900968868,FALSE,30.4,54.4,0,1.83,21.3,Sunny,26.4
30-06-2024 06:00,6,4,181,FALSE,1,6.12E-17,-0.433883739,-0.900968868,TRUE,32.1,60.5,20,2.58,24,Sunny,28.3
30-06-2024 07:00,7,4,181,FALSE,0.965925826,-0.258819045,-0.433883739,-0.900968868,TRUE,33.5,49.2,52.1,3.98,23.3,Sunny,28.2
30-06-2024 08:00,8,4,181,FALSE,0.866025404,-0.5,-0.433883739,-0.900968868,TRUE,34.6,62.3,124.4,2.01,24,Cloudy,30.4
30-06-2024 09:00,9,4,181,FALSE,0.707106781,-0.707106781,-0.433883739,-0.900968868,TRUE,35.3,59.2,269.1,2.08,24,Sunny,30.6
30-06-2024 10:00,10,4,181,FALSE,0.5,-0.866025404,-0.433883739,-0.900968868,TRUE,35.6,58,445.6,3.63,24,Sunny,30.7
30-06-2024 11:00,11,4,181,FALSE,0.258819045,-0.965925826,-0.433883739,-0.900968868,TRUE,35.3,61.8,674.5,3.75,24,Sunny,30.9
30-06-2024 12:00,12,4,181,FALSE,1.22E-16,-1,-0.433883739,-0.900968868,TRUE,34.6,65.5,754.4,4,24,Cloudy,30.8
30-06-2024 13:00,13,4,181,FALSE,-0.258819045,-0.965925826,-0.433883739,-0.900968868,TRUE,33.5,62.8,841.4,4.16,24,Cloudy,29.6
30-06-2024 14:00,14,4,181,FALSE,-0.5,-0.866025404,-0.433883739,-0.900968868,TRUE,32.1,49.2,774.8,3.82,21.9,Cloudy,27.2
30-06-2024 15:00,15,4,181,FALSE,-0.707106781,-0.707106781,-0.433883739,-0.900968868,TRUE,30.4,52.9,673.4,5.16,21,Cloudy,26.3
30-06-2024 16:00,16,4,181,FALSE,-0.866025404,-0.5,-0.433883739,-0.900968868,TRUE,28.6,57.1,434,2.59,20,Sunny,25.3
30-06-2024 17:00,17,4,181,FALSE,-0.965925826,-0.258819045,-0.433883739,-0.900968868,TRUE,26.8,61.2,265.7,3.04,19,Cloudy,24.2
30-06-2024 18:00,18,4,181,FALSE,-1,-1.84E-16,-0.433883739,-0.900968868,TRUE,25.1,64.5,123.3,3.42,18,Sunny,23
